filename,width,height,class,xmin,ymin,xmax,ymax
image_000001472.jpg,1024,576,person,910,219,952,278
image_000001472.jpg,1024,576,person,948,212,984,269
image_000001472.jpg,1024,576,car,222,230,268,262
image_000001472.jpg,1024,576,car,264,227,300,257
image_000001472.jpg,1024,576,car,366,286,634,483
image_000001472.jpg,1024,576,car,372,221,430,249
image_000001472.jpg,1024,576,car,700,266,1022,501
image_000001473.jpg,1024,768,person,0,28,158,513
image_000001473.jpg,1024,768,person,64,12,164,125
image_000001473.jpg,1024,768,person,138,32,302,261
image_000001473.jpg,1024,768,person,311,75,377,147
image_000001473.jpg,1024,768,person,314,90,345,146
image_000001473.jpg,1024,768,person,361,62,396,150
image_000001473.jpg,1024,768,person,380,48,578,247
image_000001473.jpg,1024,768,person,471,53,532,188
image_000001473.jpg,1024,768,person,491,65,532,129
image_000001473.jpg,1024,768,person,497,55,549,189
image_000001473.jpg,1024,768,person,549,75,579,159
image_000001473.jpg,1024,768,person,570,61,753,633
image_000001473.jpg,1024,768,person,588,78,615,129
image_000001473.jpg,1024,768,person,747,0,940,547
image_000001473.jpg,1024,768,person,765,79,790,132
image_000001473.jpg,1024,768,person,801,97,810,119
image_000001473.jpg,1024,768,person,810,87,827,119
image_000001473.jpg,1024,768,person,880,38,1009,368
image_000001473.jpg,1024,768,person,991,74,1023,172
image_000001473.jpg,1024,768,car,0,135,384,462
image_000001473.jpg,1024,768,car,41,111,1001,767
image_000001475.jpg,1024,687,person,352,274,429,530
image_000001475.jpg,1024,687,person,193,271,290,546
image_000001475.jpg,1024,687,person,301,296,359,527
image_000001475.jpg,1024,687,person,437,268,458,353
image_000001475.jpg,1024,687,person,449,259,485,393
image_000001475.jpg,1024,687,person,487,269,524,385
image_000001475.jpg,1024,687,person,535,259,560,386
image_000001475.jpg,1024,687,person,547,281,599,438
image_000001475.jpg,1024,687,person,577,269,608,392
image_000001475.jpg,1024,687,person,629,269,675,407
image_000001475.jpg,1024,687,person,655,267,673,367
image_000001475.jpg,1024,687,car,127,294,468,429
image_000001475.jpg,1024,687,car,974,252,1023,310
image_000001476.jpg,1024,683,car,193,392,700,662
image_000001476.jpg,1024,683,person,351,349,503,682
image_000001476.jpg,1024,683,car,955,394,1023,485
image_000001479.jpg,1024,768,person,30,223,72,263
image_000001479.jpg,1024,768,person,163,156,226,260
image_000001479.jpg,1024,768,person,209,172,231,245
image_000001479.jpg,1024,768,person,709,182,757,243
image_000001479.jpg,1024,768,person,832,192,880,255
image_000001479.jpg,1024,768,person,840,177,871,206
image_000001479.jpg,1024,768,person,875,179,927,235
image_000001479.jpg,1024,768,person,928,181,986,229
image_000001479.jpg,1024,768,person,933,165,954,193
image_000001479.jpg,1024,768,person,940,182,1023,480
image_000001479.jpg,1024,768,person,967,157,990,192
image_000001479.jpg,1024,768,car,0,199,234,389
image_000001479.jpg,1024,768,car,69,82,966,709
image_000001481.jpg,1024,680,person,12,0,202,394
image_000001481.jpg,1024,680,person,476,0,507,72
image_000001481.jpg,1024,680,person,540,0,647,203
image_000001481.jpg,1024,680,person,621,8,695,232
image_000001481.jpg,1024,680,person,682,0,811,254
image_000001481.jpg,1024,680,person,735,0,864,281
image_000001481.jpg,1024,680,person,781,0,976,253
image_000001481.jpg,1024,680,person,974,234,1023,287
image_000001481.jpg,1024,680,car,127,68,1023,669
image_000001481.jpg,1024,680,car,211,0,426,87
image_000001483.jpg,1024,678,person,245,260,444,649
image_000001483.jpg,1024,678,car,442,465,542,581
image_000001483.jpg,1024,678,car,537,449,654,553
image_000001483.jpg,1024,678,car,730,449,1023,677
image_000001484.jpg,768,1024,car,440,530,702,734
image_000001484.jpg,768,1024,person,283,0,409,121
image_000001484.jpg,768,1024,person,626,0,741,184
image_000001484.jpg,768,1024,car,53,328,122,390
image_000001484.jpg,768,1024,car,54,512,271,666
image_000001484.jpg,768,1024,car,165,311,243,369
image_000001484.jpg,768,1024,car,192,290,264,344
image_000001484.jpg,768,1024,car,194,357,350,446
image_000001484.jpg,768,1024,car,199,433,357,531
image_000001484.jpg,768,1024,car,270,301,343,368
image_000001484.jpg,768,1024,car,278,275,355,302
image_000001484.jpg,768,1024,car,416,444,626,572
image_000001484.jpg,768,1024,car,434,397,595,504
image_000001484.jpg,768,1024,car,455,339,533,402
image_000001484.jpg,768,1024,car,626,535,767,707
image_000001484.jpg,768,1024,car,714,479,767,556
image_000001486.jpg,1024,768,person,297,146,384,271
image_000001486.jpg,1024,768,person,490,207,528,256
image_000001486.jpg,1024,768,person,549,211,581,263
image_000001486.jpg,1024,768,person,897,212,909,250
image_000001486.jpg,1024,768,car,34,154,1023,591
image_000001486.jpg,1024,768,car,952,218,1022,320
image_000001487.jpg,1024,768,person,0,120,58,240
image_000001487.jpg,1024,768,person,83,152,131,200
image_000001487.jpg,1024,768,person,105,92,133,120
image_000001487.jpg,1024,768,car,48,108,933,552
image_000001487.jpg,1024,768,car,49,119,328,206
image_000001487.jpg,1024,768,car,385,135,497,187
image_000001487.jpg,1024,768,car,477,90,1023,385
image_000001487.jpg,1024,768,car,491,128,630,156
image_000001487.jpg,1024,768,car,512,127,635,144
image_000001488.jpg,1024,683,person,444,201,497,332
image_000001488.jpg,1024,683,person,246,187,262,209
image_000001488.jpg,1024,683,person,259,200,292,233
image_000001488.jpg,1024,683,person,327,226,352,325
image_000001488.jpg,1024,683,person,328,204,343,226
image_000001488.jpg,1024,683,person,403,205,435,331
image_000001488.jpg,1024,683,person,515,222,548,340
image_000001488.jpg,1024,683,person,549,225,582,340
image_000001488.jpg,1024,683,person,592,220,627,340
image_000001488.jpg,1024,683,car,0,257,298,426
image_000001488.jpg,1024,683,car,142,223,345,342
image_000001488.jpg,1024,683,car,200,207,375,279
image_000001488.jpg,1024,683,car,540,196,618,233
image_000001488.jpg,1024,683,car,620,207,690,260
image_000001488.jpg,1024,683,car,648,220,745,276
image_000001488.jpg,1024,683,car,700,228,816,290
image_000001488.jpg,1024,683,car,759,236,907,319
image_000001488.jpg,1024,683,car,844,253,1023,360
image_000001488.jpg,1024,683,car,987,308,1023,387
image_000001489.jpg,768,1024,person,92,205,693,1008
image_000001489.jpg,768,1024,car,436,842,767,1020
image_000001491.jpg,1024,716,car,879,5,1022,117
image_000001491.jpg,1024,716,person,71,47,135,174
image_000001491.jpg,1024,716,person,76,659,136,714
image_000001491.jpg,1024,716,person,125,591,262,714
image_000001491.jpg,1024,716,person,139,667,167,714
image_000001491.jpg,1024,716,person,271,567,480,714
image_000001491.jpg,1024,716,person,280,599,331,714
image_000001491.jpg,1024,716,person,360,589,423,709
image_000001491.jpg,1024,716,person,481,575,538,672
image_000001491.jpg,1024,716,person,481,625,570,714
image_000001491.jpg,1024,716,person,533,607,614,714
image_000001491.jpg,1024,716,person,593,513,742,713
image_000001491.jpg,1024,716,person,600,578,668,714
image_000001491.jpg,1024,716,person,737,504,851,687
image_000001491.jpg,1024,716,person,741,88,780,203
image_000001491.jpg,1024,716,person,794,595,893,714
image_000001491.jpg,1024,716,person,840,491,916,704
image_000001491.jpg,1024,716,person,911,462,963,526
image_000001491.jpg,1024,716,person,915,505,989,669
image_000001491.jpg,1024,716,person,963,477,1022,651
image_000001492.jpg,768,1024,person,168,316,572,1017
image_000001492.jpg,768,1024,car,12,288,396,528
image_000001492.jpg,768,1024,car,370,256,696,422
image_000001493.jpg,1024,768,person,462,312,562,488
image_000001493.jpg,1024,768,car,813,312,1014,394
image_000001495.jpg,1024,768,person,399,220,540,588
image_000001495.jpg,1024,768,person,775,248,855,510
image_000001495.jpg,1024,768,person,847,254,913,505
image_000001495.jpg,1024,768,person,893,267,935,485
image_000001495.jpg,1024,768,car,371,312,431,419
image_000001495.jpg,1024,768,car,537,318,676,403
image_000001495.jpg,1024,768,car,693,300,783,382
image_000001498.jpg,1024,768,person,386,216,659,353
image_000001498.jpg,1024,768,car,142,278,1011,520
image_000001499.jpg,1024,685,person,295,142,408,243
image_000001499.jpg,1024,685,person,494,149,620,241
image_000001499.jpg,1024,685,car,46,119,926,523
image_000001499.jpg,1024,685,car,398,103,1022,427
image_000001502.jpg,1024,614,person,129,0,295,572
image_000001502.jpg,1024,614,car,881,103,1005,176
image_000001502.jpg,1024,614,person,0,24,113,562
image_000001502.jpg,1024,614,person,291,51,395,366
image_000001502.jpg,1024,614,person,294,0,711,612
image_000001502.jpg,1024,614,person,546,51,635,207
image_000001502.jpg,1024,614,person,624,81,712,216
image_000001502.jpg,1024,614,car,957,143,1022,335
image_000001503.jpg,1024,768,person,589,383,615,452
image_000001503.jpg,1024,768,person,665,392,707,509
image_000001503.jpg,1024,768,person,744,382,761,404
image_000001503.jpg,1024,768,person,772,378,793,407
image_000001503.jpg,1024,768,car,159,390,439,545
image_000001505.jpg,1024,768,car,779,290,1008,445
image_000001505.jpg,1024,768,person,144,274,163,321
image_000001505.jpg,1024,768,person,207,286,239,374
image_000001505.jpg,1024,768,person,243,273,280,365
image_000001505.jpg,1024,768,person,259,261,383,521
image_000001505.jpg,1024,768,person,363,254,435,497
image_000001505.jpg,1024,768,person,459,277,491,309
image_000001505.jpg,1024,768,person,495,237,551,350
image_000001505.jpg,1024,768,person,624,262,664,357
image_000001505.jpg,1024,768,person,696,281,752,466
image_000001505.jpg,1024,768,person,739,274,796,417
image_000001505.jpg,1024,768,car,771,284,882,330
image_000001506.jpg,1024,768,car,51,113,834,695
image_000001506.jpg,1024,768,person,37,36,164,299
image_000001506.jpg,1024,768,person,202,65,337,264
image_000001506.jpg,1024,768,car,956,151,1023,433
image_000001507.jpg,1024,682,person,340,114,536,283
image_000001507.jpg,1024,682,person,422,208,475,266
image_000001507.jpg,1024,682,person,523,173,533,210
image_000001507.jpg,1024,682,person,538,159,557,216
image_000001507.jpg,1024,682,person,821,179,834,206
image_000001507.jpg,1024,682,person,905,186,986,288
image_000001507.jpg,1024,682,person,931,136,986,244
image_000001507.jpg,1024,682,car,56,127,989,674
image_000001507.jpg,1024,682,car,495,183,525,252
image_000001507.jpg,1024,682,car,568,185,637,219
image_000001507.jpg,1024,682,car,883,209,1023,277
image_000001508.jpg,1024,793,person,210,153,323,493
image_000001508.jpg,1024,793,person,472,110,607,305
image_000001508.jpg,1024,793,person,627,124,775,359
image_000001508.jpg,1024,793,person,857,625,1023,792
image_000001508.jpg,1024,793,person,886,564,1023,660
image_000001508.jpg,1024,793,person,989,441,1023,562
image_000001508.jpg,1024,793,car,321,142,775,634
image_000001508.jpg,1024,793,car,967,225,1023,285
image_000001509.jpg,1024,768,person,0,53,297,485
image_000001509.jpg,1024,768,person,300,49,627,336
image_000001509.jpg,1024,768,person,917,184,1013,268
image_000001509.jpg,1024,768,car,835,113,1023,547
image_000001510.jpg,1024,768,car,510,456,757,546
image_000001510.jpg,1024,768,person,0,431,104,660
image_000001510.jpg,1024,768,person,172,444,213,583
image_000001510.jpg,1024,768,person,199,446,256,580
image_000001510.jpg,1024,768,car,16,469,117,555
image_000001510.jpg,1024,768,car,120,458,357,550
image_000001510.jpg,1024,768,car,188,432,357,506
image_000001510.jpg,1024,768,car,341,435,474,525
image_000001510.jpg,1024,768,car,408,451,524,524
image_000001510.jpg,1024,768,car,444,455,524,493
image_000001510.jpg,1024,768,car,661,475,757,540
image_000001510.jpg,1024,768,car,805,463,839,494
image_000001510.jpg,1024,768,car,839,469,874,493
image_000001511.jpg,1024,686,person,115,265,355,401
image_000001511.jpg,1024,686,person,167,253,192,297
image_000001511.jpg,1024,686,person,193,247,221,284
image_000001511.jpg,1024,686,person,376,258,414,331
image_000001511.jpg,1024,686,person,704,272,747,355
image_000001511.jpg,1024,686,person,746,267,766,321
image_000001511.jpg,1024,686,person,784,274,810,308
image_000001511.jpg,1024,686,person,823,274,846,312
image_000001511.jpg,1024,686,person,962,304,1023,449
image_000001511.jpg,1024,686,car,377,309,857,534
image_000001512.jpg,768,1024,person,0,0,76,127
image_000001512.jpg,768,1024,person,71,0,162,55
image_000001512.jpg,768,1024,person,159,0,265,99
image_000001512.jpg,768,1024,car,394,0,767,602
image_000001513.jpg,1024,680,person,759,92,882,426
image_000001513.jpg,1024,680,car,324,188,779,491
image_000001513.jpg,1024,680,person,424,113,502,305
image_000001514.jpg,1024,683,person,99,104,168,158
image_000001514.jpg,1024,683,person,296,98,321,123
image_000001514.jpg,1024,683,person,371,82,412,125
image_000001514.jpg,1024,683,person,512,144,593,179
image_000001514.jpg,1024,683,car,0,50,452,417
image_000001514.jpg,1024,683,car,64,15,927,632
image_000001516.jpg,1024,715,person,142,118,339,469
image_000001516.jpg,1024,715,person,386,131,702,389
image_000001516.jpg,1024,715,person,567,167,818,714
image_000001516.jpg,1024,715,person,876,227,911,270
image_000001516.jpg,1024,715,person,898,220,918,253
image_000001516.jpg,1024,715,person,907,236,938,291
image_000001516.jpg,1024,715,person,944,217,979,293
image_000001516.jpg,1024,715,car,306,183,1023,592
image_000001517.jpg,1024,706,car,405,274,808,531
image_000001517.jpg,1024,706,person,359,205,398,363
image_000001517.jpg,1024,706,person,381,193,482,410
image_000001517.jpg,1024,706,person,782,161,980,595
image_000001517.jpg,1024,706,car,0,202,330,479
image_000001518.jpg,1024,768,person,254,118,335,257
image_000001518.jpg,1024,768,person,384,123,422,186
image_000001518.jpg,1024,768,person,409,110,445,176
image_000001518.jpg,1024,768,person,675,515,991,767
image_000001518.jpg,1024,768,person,848,159,926,340
image_000001518.jpg,1024,768,person,874,132,921,173
image_000001518.jpg,1024,768,car,0,86,232,278
image_000001518.jpg,1024,768,car,206,110,803,542
image_000001518.jpg,1024,768,car,792,164,1023,355
image_000001520.jpg,1024,768,car,19,127,974,767
image_000001520.jpg,1024,768,person,0,128,120,354
image_000001520.jpg,1024,768,person,131,99,218,307
image_000001520.jpg,1024,768,person,190,111,312,278
image_000001520.jpg,1024,768,person,209,154,241,201
image_000001520.jpg,1024,768,person,291,154,307,180
image_000001520.jpg,1024,768,person,305,145,327,166
image_000001520.jpg,1024,768,person,332,151,346,166
image_000001520.jpg,1024,768,person,364,133,387,152
image_000001520.jpg,1024,768,person,517,69,609,290
image_000001520.jpg,1024,768,person,609,57,720,284
image_000001520.jpg,1024,768,car,0,181,26,324
image_000001520.jpg,1024,768,car,99,179,154,289
image_000001520.jpg,1024,768,car,700,216,787,295
image_000001520.jpg,1024,768,car,771,96,1022,311
image_000001521.jpg,1024,768,person,795,332,915,729
image_000001521.jpg,1024,768,person,242,525,426,695
image_000001521.jpg,1024,768,person,652,509,808,681
image_000001521.jpg,1024,768,person,966,360,1023,767
image_000001521.jpg,1024,768,car,270,354,746,512
image_000001521.jpg,1024,768,car,733,383,786,415
image_000001521.jpg,1024,768,car,756,394,806,430
image_000001522.jpg,1024,683,person,427,145,617,330
image_000001522.jpg,1024,683,car,350,132,718,392
image_000001523.jpg,1024,768,car,38,205,926,707
image_000001523.jpg,1024,768,person,0,176,43,214
image_000001523.jpg,1024,768,person,12,76,32,109
image_000001523.jpg,1024,768,person,16,69,53,117
image_000001523.jpg,1024,768,person,22,165,46,215
image_000001523.jpg,1024,768,person,51,71,65,117
image_000001523.jpg,1024,768,person,58,71,72,108
image_000001523.jpg,1024,768,person,78,176,105,244
image_000001523.jpg,1024,768,person,84,72,92,108
image_000001523.jpg,1024,768,person,93,76,105,110
image_000001523.jpg,1024,768,person,109,172,113,199
image_000001523.jpg,1024,768,person,115,168,122,204
image_000001523.jpg,1024,768,person,154,158,184,235
image_000001523.jpg,1024,768,person,265,177,281,194
image_000001523.jpg,1024,768,person,284,177,306,193
image_000001523.jpg,1024,768,person,356,179,380,202
image_000001523.jpg,1024,768,person,383,178,401,203
image_000001523.jpg,1024,768,person,421,172,444,199
image_000001523.jpg,1024,768,person,442,173,467,203
image_000001523.jpg,1024,768,person,583,159,604,181
image_000001523.jpg,1024,768,person,593,167,600,177
image_000001523.jpg,1024,768,person,630,163,643,184
image_000001523.jpg,1024,768,person,816,167,824,186
image_000001523.jpg,1024,768,person,826,172,833,187
image_000001523.jpg,1024,768,person,852,163,900,225
image_000001523.jpg,1024,768,person,878,159,913,245
image_000001523.jpg,1024,768,person,980,166,1020,278
image_000001523.jpg,1024,768,car,0,196,109,381
image_000001523.jpg,1024,768,car,0,504,172,767
image_000001523.jpg,1024,768,car,488,173,1023,469
image_000001523.jpg,1024,768,car,744,172,852,207
image_000001523.jpg,1024,768,car,894,195,1023,274
image_000001523.jpg,1024,768,car,912,183,983,221
image_000001526.jpg,1024,1024,person,782,105,981,504
image_000001526.jpg,1024,1024,person,250,190,294,265
image_000001526.jpg,1024,1024,car,22,80,979,990
image_000001527.jpg,1024,702,car,33,176,929,648
image_000001527.jpg,1024,702,person,489,116,517,237
image_000001527.jpg,1024,702,person,501,79,605,239
image_000001527.jpg,1024,702,person,597,62,717,266
image_000001527.jpg,1024,702,person,754,92,862,276
image_000001527.jpg,1024,702,person,965,25,1023,246
image_000001527.jpg,1024,702,car,363,203,1023,362
image_000001527.jpg,1024,702,car,702,147,1001,251
image_000001527.jpg,1024,702,car,832,118,998,172
image_000001527.jpg,1024,702,car,965,113,994,145
image_000001529.jpg,1024,826,person,58,513,96,641
image_000001529.jpg,1024,826,person,109,589,237,765
image_000001529.jpg,1024,826,person,266,552,309,694
image_000001529.jpg,1024,826,person,326,506,441,767
image_000001529.jpg,1024,826,person,455,525,518,774
image_000001529.jpg,1024,826,person,505,524,611,774
image_000001529.jpg,1024,826,person,546,476,675,766
image_000001529.jpg,1024,826,person,656,541,698,730
image_000001529.jpg,1024,826,person,674,553,755,769
image_000001529.jpg,1024,826,person,810,504,952,767
image_000001529.jpg,1024,826,car,19,505,231,591
image_000001529.jpg,1024,826,car,911,519,1023,637
image_000001530.jpg,1024,768,person,0,166,350,767
image_000001530.jpg,1024,768,car,0,0,1023,767
image_000001530.jpg,1024,768,car,916,291,931,303
image_000001531.jpg,1024,768,person,44,0,298,305
image_000001531.jpg,1024,768,car,62,48,947,730
image_000001531.jpg,1024,768,car,550,0,773,58
image_000001531.jpg,1024,768,car,715,0,964,165
image_000001531.jpg,1024,768,car,965,84,979,132
image_000001532.jpg,1024,768,person,0,298,46,439
image_000001532.jpg,1024,768,person,23,303,86,440
image_000001532.jpg,1024,768,person,78,196,96,240
image_000001532.jpg,1024,768,person,100,316,163,476
image_000001532.jpg,1024,768,person,120,164,135,221
image_000001532.jpg,1024,768,person,151,283,193,438
image_000001532.jpg,1024,768,person,162,293,211,424
image_000001532.jpg,1024,768,person,177,341,252,465
image_000001532.jpg,1024,768,person,259,259,360,378
image_000001532.jpg,1024,768,person,268,169,289,227
image_000001532.jpg,1024,768,person,284,190,307,259
image_000001532.jpg,1024,768,person,307,190,333,264
image_000001532.jpg,1024,768,person,334,173,360,246
image_000001532.jpg,1024,768,person,371,170,376,214
image_000001532.jpg,1024,768,person,432,176,447,234
image_000001532.jpg,1024,768,person,461,167,483,231
image_000001532.jpg,1024,768,person,488,165,510,229
image_000001532.jpg,1024,768,person,519,161,539,224
image_000001532.jpg,1024,768,person,540,159,549,201
image_000001532.jpg,1024,768,person,556,151,575,209
image_000001532.jpg,1024,768,person,617,144,636,202
image_000001532.jpg,1024,768,person,643,149,664,202
image_000001532.jpg,1024,768,person,669,169,690,205
image_000001532.jpg,1024,768,person,674,295,731,475
image_000001532.jpg,1024,768,person,706,165,726,206
image_000001532.jpg,1024,768,person,721,161,731,199
image_000001532.jpg,1024,768,person,780,122,787,148
image_000001532.jpg,1024,768,person,796,115,810,151
image_000001532.jpg,1024,768,person,928,161,949,222
image_000001532.jpg,1024,768,person,951,165,965,230
image_000001532.jpg,1024,768,car,546,268,795,378
image_000001532.jpg,1024,768,car,560,243,775,302
image_000001532.jpg,1024,768,car,726,284,960,435
image_000001532.jpg,1024,768,car,959,224,1023,292
image_000001534.jpg,1024,768,car,198,474,414,553
image_000001534.jpg,1024,768,person,227,469,325,680
image_000001534.jpg,1024,768,person,282,445,301,471
image_000001534.jpg,1024,768,person,300,447,310,470
image_000001534.jpg,1024,768,person,320,445,337,469
image_000001534.jpg,1024,768,person,814,463,880,591
image_000001534.jpg,1024,768,car,662,452,762,504
image_000001536.jpg,1024,768,person,439,336,524,579
image_000001536.jpg,1024,768,person,741,316,802,574
image_000001536.jpg,1024,768,car,356,312,732,558
image_000001537.jpg,683,1024,person,90,0,381,369
image_000001537.jpg,683,1024,car,172,188,571,540
image_000001538.jpg,1024,768,person,785,222,858,432
image_000001538.jpg,1024,768,car,764,248,804,273
image_000001539.jpg,1024,683,person,428,423,456,451
image_000001539.jpg,1024,683,person,478,253,645,530
image_000001539.jpg,1024,683,person,633,348,670,404
image_000001539.jpg,1024,683,car,0,407,115,477
image_000001539.jpg,1024,683,car,121,440,500,551
image_000001539.jpg,1024,683,car,219,407,575,537
image_000001539.jpg,1024,683,car,593,397,690,458
image_000001539.jpg,1024,683,car,605,400,835,516
image_000001540.jpg,1024,717,person,33,348,113,651
image_000001540.jpg,1024,717,person,138,368,292,688
image_000001540.jpg,1024,717,person,281,365,431,689
image_000001540.jpg,1024,717,person,450,349,473,429
image_000001540.jpg,1024,717,person,495,339,594,638
image_000001540.jpg,1024,717,person,541,345,600,458
image_000001540.jpg,1024,717,person,733,351,778,390
image_000001540.jpg,1024,717,person,819,345,845,402
image_000001540.jpg,1024,717,car,474,356,515,396
image_000001541.jpg,1024,681,person,80,101,433,666
image_000001541.jpg,1024,681,car,613,349,867,449
image_000001541.jpg,1024,681,car,0,331,23,413
image_000001541.jpg,1024,681,car,1,451,159,648
image_000001541.jpg,1024,681,car,61,344,113,387
image_000001541.jpg,1024,681,car,437,331,618,445
image_000001542.jpg,1024,683,person,314,181,628,506
image_000001542.jpg,1024,683,car,244,254,706,513
image_000001542.jpg,1024,683,person,0,271,151,454
image_000001543.jpg,1024,687,person,135,95,320,660
image_000001543.jpg,1024,687,person,331,132,485,608
image_000001543.jpg,1024,687,car,0,192,371,565
image_000001543.jpg,1024,687,car,274,192,693,469
image_000001543.jpg,1024,687,car,510,203,981,432
image_000001543.jpg,1024,687,car,904,248,1023,363
image_000001544.jpg,1024,576,person,381,356,458,554
image_000001544.jpg,1024,576,car,712,380,727,388
image_000001544.jpg,1024,576,car,783,410,1023,575
image_000001545.jpg,1024,683,person,707,271,794,397
image_000001545.jpg,1024,683,person,713,276,803,386
image_000001545.jpg,1024,683,car,0,185,167,330
image_000001545.jpg,1024,683,car,106,209,313,305
image_000001546.jpg,1024,768,person,551,291,760,744
image_000001546.jpg,1024,768,car,137,350,711,627
image_000001546.jpg,1024,768,person,3,421,44,529
image_000001546.jpg,1024,768,person,790,364,831,445
image_000001546.jpg,1024,768,person,821,358,855,441
image_000001546.jpg,1024,768,person,822,360,875,494
image_000001546.jpg,1024,768,person,856,371,900,519
image_000001546.jpg,1024,768,car,801,307,1023,402
image_000001547.jpg,683,1024,person,156,268,490,978
image_000001547.jpg,683,1024,car,51,323,280,424
image_000001547.jpg,683,1024,car,210,328,306,389
image_000001547.jpg,683,1024,car,394,331,682,686
image_000001549.jpg,1024,768,person,151,0,433,742
image_000001549.jpg,1024,768,person,409,291,728,716
image_000001549.jpg,1024,768,car,423,261,445,302
image_000001549.jpg,1024,768,car,440,264,475,297
image_000001549.jpg,1024,768,car,476,265,510,289
image_000001549.jpg,1024,768,car,717,232,802,293
image_000001551.jpg,1024,681,person,236,376,277,507
image_000001551.jpg,1024,681,car,797,410,1018,647
image_000001551.jpg,1024,681,person,0,400,21,438
image_000001551.jpg,1024,681,person,17,402,32,425
image_000001551.jpg,1024,681,person,17,377,70,501
image_000001551.jpg,1024,681,person,95,369,106,396
image_000001551.jpg,1024,681,person,113,371,128,396
image_000001551.jpg,1024,681,person,163,382,181,434
image_000001551.jpg,1024,681,person,285,374,331,500
image_000001551.jpg,1024,681,person,979,392,1004,415
image_000001551.jpg,1024,681,car,376,402,535,475
image_000001552.jpg,1024,685,person,663,378,718,453
image_000001552.jpg,1024,685,person,0,397,12,515
image_000001552.jpg,1024,685,person,12,403,44,489
image_000001552.jpg,1024,685,person,253,398,311,560
image_000001552.jpg,1024,685,person,307,395,416,548
image_000001552.jpg,1024,685,person,416,373,501,526
image_000001552.jpg,1024,685,person,652,386,679,437
image_000001552.jpg,1024,685,person,862,441,1023,684
image_000001552.jpg,1024,685,person,947,389,960,410
image_000001552.jpg,1024,685,person,967,387,982,412
image_000001552.jpg,1024,685,person,982,389,997,410
image_000001552.jpg,1024,685,person,992,373,1023,446
image_000001552.jpg,1024,685,car,5,402,522,561
image_000001552.jpg,1024,685,car,10,412,81,446
image_000001552.jpg,1024,685,car,67,407,129,457
image_000001552.jpg,1024,685,car,120,425,1023,684
image_000001552.jpg,1024,685,car,193,410,255,444
image_000001552.jpg,1024,685,car,296,412,325,443
image_000001552.jpg,1024,685,car,947,419,982,434
image_000001553.jpg,1024,768,person,707,540,769,721
image_000001553.jpg,1024,768,car,275,551,514,721
image_000001553.jpg,1024,768,person,568,502,641,720
image_000001553.jpg,1024,768,person,687,531,702,580
image_000001553.jpg,1024,768,car,260,526,335,574
image_000001553.jpg,1024,768,car,304,535,429,595
image_000001553.jpg,1024,768,car,466,552,559,648
image_000001553.jpg,1024,768,car,545,531,586,558
image_000001554.jpg,1024,768,person,4,220,142,615
image_000001554.jpg,1024,768,person,160,252,209,444
image_000001554.jpg,1024,768,person,257,264,326,436
image_000001554.jpg,1024,768,person,347,249,411,406
image_000001554.jpg,1024,768,person,379,241,473,419
image_000001554.jpg,1024,768,car,32,344,1022,750
image_000001555.jpg,1024,774,person,1,53,30,123
image_000001555.jpg,1024,774,person,26,43,133,233
image_000001555.jpg,1024,774,person,111,30,148,155
image_000001555.jpg,1024,774,person,143,46,184,143
image_000001555.jpg,1024,774,person,186,38,227,131
image_000001555.jpg,1024,774,person,216,58,289,131
image_000001555.jpg,1024,774,person,307,51,374,123
image_000001555.jpg,1024,774,person,357,26,392,117
image_000001555.jpg,1024,774,person,390,32,421,126
image_000001555.jpg,1024,774,person,444,47,476,122
image_000001555.jpg,1024,774,person,470,47,492,133
image_000001555.jpg,1024,774,person,498,48,538,153
image_000001555.jpg,1024,774,person,530,31,581,164
image_000001555.jpg,1024,774,person,543,23,644,258
image_000001555.jpg,1024,774,person,661,49,691,147
image_000001555.jpg,1024,774,person,670,128,792,296
image_000001555.jpg,1024,774,person,704,48,731,96
image_000001555.jpg,1024,774,person,735,51,753,105
image_000001555.jpg,1024,774,person,764,53,789,100
image_000001555.jpg,1024,774,person,795,115,860,254
image_000001555.jpg,1024,774,person,796,109,839,206
image_000001555.jpg,1024,774,person,800,57,839,112
image_000001555.jpg,1024,774,person,830,53,865,112
image_000001555.jpg,1024,774,person,839,116,933,285
image_000001555.jpg,1024,774,person,868,59,912,160
image_000001555.jpg,1024,774,person,895,57,919,158
image_000001555.jpg,1024,774,person,920,51,944,151
image_000001555.jpg,1024,774,person,949,63,977,164
image_000001555.jpg,1024,774,person,968,58,1015,162
image_000001555.jpg,1024,774,car,19,130,949,699
image_000001555.jpg,1024,774,car,657,74,854,183
image_000001555.jpg,1024,774,car,842,69,926,130
image_000001556.jpg,1024,684,person,124,146,171,274
image_000001556.jpg,1024,684,person,156,142,207,268
image_000001556.jpg,1024,684,person,343,190,396,251
image_000001556.jpg,1024,684,person,650,134,679,158
image_000001556.jpg,1024,684,person,675,172,729,233
image_000001556.jpg,1024,684,person,684,133,715,167
image_000001556.jpg,1024,684,person,723,129,773,174
image_000001556.jpg,1024,684,person,780,146,848,251
image_000001556.jpg,1024,684,person,816,127,859,233
image_000001556.jpg,1024,684,person,845,139,897,239
image_000001556.jpg,1024,684,person,848,203,883,265
image_000001556.jpg,1024,684,person,863,139,896,239
image_000001556.jpg,1024,684,person,883,137,940,282
image_000001556.jpg,1024,684,person,912,128,974,243
